chr15	3300000	3389999	hap10	0.6666666667	hap1
chr15	3410000	3509999	hap10	0.7	hap1
chr15	3550000	3619999	hap10	0.8571428571	hap1
chr15	4130000	4209999	hap10	1.625	hap1
chr16	1480000	1539999	hap10	2.166666667	hap1
chr16	1670000	1729999	hap10	1.333333333	hap1
chr16	2830000	2889999	hap10	1.166666667	hap1
chr16	2970000	3049999	hap10	1	hap1
chr16	3120000	3189999	hap10	1	hap1
chr16	3280000	3389999	hap10	1.363636364	hap1
chr17	40000	119999	hap10	0.75	hap1
chr17	280000	359999	hap10	1.125	hap1
chr17	370000	489999	hap10	0.75	hap1
chr17	730000	799999	hap10	1.428571429	hap1
chr17	940000	1109999	hap10	0.8823529412	hap1
chr17	1130000	1239999	hap10	1.272727273	hap1
chr17	1450000	1529999	hap10	0.875	hap1
chr17	1560000	1669999	hap10	1.363636364	hap1
chr17	2000000	2149999	hap10	1.4	hap1
chr18	960000	1079999	hap10	0.8333333333	hap1
chr18	1120000	1179999	hap10	0.5	hap1
chr18	1190000	1269999	hap10	1.125	hap1
chr18	1280000	1339999	hap10	1	hap1
chr18	1350000	1459999	hap10	1.272727273	hap1
chr18	1510000	1569999	hap10	0.3333333333	hap1
chr18	1580000	1649999	hap10	2	hap1
chr18	2110000	2179999	hap10	1.285714286	hap1
chr18	2280000	2489999	hap10	1.095238095	hap1
chr18	2500000	2599999	hap10	0.6	hap1
chr18	2610000	2719999	hap10	0.7272727273	hap1
chr2	200000	259999	hap10	2.833333333	hap1
chr2	290000	369999	hap10	1.125	hap1
chr2	380000	459999	hap10	0.625	hap1
chr2	950000	1009999	hap10	1.5	hap1
chr2	1130000	1189999	hap10	1.833333333	hap1
chr2	1450000	1509999	hap10	1.333333333	hap1
chr2	1580000	1639999	hap10	1.833333333	hap1
chr2	1760000	1999999	hap10	2.375	hap1
chr2	3030000	3099999	hap10	2.142857143	hap1
chr2	4740000	4799999	hap10	0.6666666667	hap1
chr2	4890000	4989999	hap10	0.7	hap1
chr2	5090000	5169999	hap10	0.25	hap1
chr3	560000	639999	hap10	1.375	hap1
chr3	660000	869999	hap10	1.238095238	hap1
chr3	880000	1049999	hap10	1.117647059	hap1
chr3	1060000	1149999	hap10	1.222222222	hap1
chr3	1160000	1339999	hap10	0.9444444444	hap1
chr3	2640000	2809999	hap10	0.7647058824	hap1
chr3	3560000	3649999	hap10	1.777777778	hap1
chr3	3730000	3869999	hap10	2	hap1
chr3	3980000	4039999	hap10	2.166666667	hap1
chr3	4160000	4229999	hap10	0.8571428571	hap1
chr3	4270000	4419999	hap10	0.8666666667	hap1
chr3	4620000	4699999	hap10	1.5	hap1
chr3	4770000	4869999	hap10	1.3	hap1
chr3	6220000	6289999	hap10	1.428571429	hap1
chr4	0	59999	hap10	2	hap1
chr4	180000	339999	hap10	1.5625	hap1
chr4	350000	459999	hap10	1	hap1
chr4	550000	709999	hap10	1	hap1
chr4	720000	779999	hap10	0	hap1
chr4	880000	1079999	hap10	1.25	hap1
chr4	4970000	5039999	hap10	0.4285714286	hap1
chr4	5070000	5159999	hap10	0.8888888889	hap1
chr4	5250000	5389999	hap10	1.142857143	hap1
chr4	5400000	5459999	hap10	0.5	hap1
chr4	5500000	5659999	hap10	1.3125	hap1
chr4	5760000	5849999	hap10	1.111111111	hap1
chr4	5860000	5979999	hap10	1	hap1
chr4	6010000	6129999	hap10	0.6666666667	hap1
chr4	6140000	6259999	hap10	1	hap1
chr4	6270000	6349999	hap10	1.5	hap1
chr5	20000	89999	hap10	1.142857143	hap1
chr5	100000	199999	hap10	0.7	hap1
chr5	4600000	4669999	hap10	2.142857143	hap1
chr5	4740000	4849999	hap10	1.818181818	hap1
chr5	4860000	4949999	hap10	1.555555556	hap1
chr5	5090000	5329999	hap10	1.291666667	hap1
chr5	6060000	6119999	hap10	1.333333333	hap1
chr5	6130000	6229999	hap10	1.7	hap1
chr6	180000	369999	hap10	1.526315789	hap1
chr6	430000	529999	hap10	1.3	hap1
chr6	550000	609999	hap10	0.8333333333	hap1
chr6	750000	839999	hap10	0.8888888889	hap1
chr6	3720000	3789999	hap10	0.7142857143	hap1
chr6	3800000	3859999	hap10	1.333333333	hap1
chr6	3980000	4099999	hap10	1.583333333	hap1
chr6	4120000	4179999	hap10	2.5	hap1
chr6	4250000	4499999	hap10	1.12	hap1
chr6	4510000	4699999	hap10	1.210526316	hap1
chr6	4710000	4799999	hap10	1.111111111	hap1
chr6	5080000	5199999	hap10	2.333333333	hap1
chr7	520000	619999	hap10	1.9	hap1
chr7	1350000	1429999	hap10	1.375	hap1
chr7	1440000	1509999	hap10	0.7142857143	hap1
chr7	2150000	2209999	hap10	1	hap1
chr7	2510000	2669999	hap10	1.0625	hap1
chr7	2730000	2799999	hap10	1.428571429	hap1
chr7	3620000	3679999	hap10	1.5	hap1
chr7	4120000	4229999	hap10	1.363636364	hap1
chr7	4270000	4379999	hap10	1.545454545	hap1
chr7	4480000	4559999	hap10	2	hap1
chr7	4740000	4829999	hap10	1.666666667	hap1
chr8	190000	279999	hap10	1.888888889	hap1
chr8	580000	699999	hap10	0.9166666667	hap1
chr8	1430000	1579999	hap10	0.9333333333	hap1
chr8	2440000	2499999	hap10	1.333333333	hap1
chr8	2580000	2689999	hap10	0.8181818182	hap1
chr8	2720000	2879999	hap10	0.5625	hap1
chr8	2890000	3089999	hap10	0.7	hap1
chr8	3100000	3179999	hap10	1.875	hap1
chr8	3210000	3369999	hap10	0.875	hap1
chr8	4100000	4209999	hap10	1	hap1
chr8	4810000	4889999	hap10	2	hap1
chr8	4900000	4959999	hap10	1.5	hap1
chr9	5010000	5099999	hap10	1.222222222	hap1
chr9	5950000	6109999	hap10	1.8125	hap1
chr1	940000	1039999	hap10	1.4	hap2
chr1	6700000	6799999	hap10	1.1	hap2
chr1	6860000	6919999	hap10	1.5	hap2
chr1	6970000	7199999	hap10	0.8695652174	hap2
chr1	7310000	7409999	hap10	0.7	hap2
chr1	7420000	7719999	hap10	1.1	hap2
chr10	70000	149999	hap10	0.875	hap2
chr10	250000	389999	hap10	1.5	hap2
chr10	530000	669999	hap10	1.357142857	hap2
chr10	760000	849999	hap10	1.444444444	hap2
chr10	870000	949999	hap10	1.25	hap2
chr10	1080000	1139999	hap10	1.5	hap2
chr10	1170000	1319999	hap10	0.9333333333	hap2
chr10	4730000	4799999	hap10	1.571428571	hap2
chr10	4810000	5089999	hap10	1.142857143	hap2
chr11	2730000	2949999	hap10	1.545454545	hap2
chr11	3050000	3199999	hap10	0.7333333333	hap2
chr11	3400000	3579999	hap10	1.222222222	hap2
chr12	1830000	1889999	hap10	1.5	hap2
chr12	1960000	2019999	hap10	1.833333333	hap2
chr12	2120000	2199999	hap10	1.875	hap2
chr12	3180000	3279999	hap10	1.3	hap2
chr12	4040000	4209999	hap10	1.058823529	hap2
chr13	2240000	2419999	hap10	1.333333333	hap2
chr13	4410000	4529999	hap10	0.75	hap2
chr14	1000000	1099999	hap10	1.4	hap2
chr14	1110000	1169999	hap10	1	hap2
chr14	2030000	2159999	hap10	0.9230769231	hap2
chr14	2170000	2289999	hap10	1.333333333	hap2
chr14	2980000	3089999	hap10	1.181818182	hap2
chr14	3100000	3169999	hap10	1.428571429	hap2
chr15	2950000	3079999	hap10	1.769230769	hap2
chr16	50000	129999	hap10	1.125	hap2
chr16	190000	309999	hap10	1.25	hap2
chr16	320000	429999	hap10	1.181818182	hap2
chr16	3910000	3979999	hap10	1.428571429	hap2
chr16	4110000	4199999	hap10	1.222222222	hap2
chr17	2160000	2219999	hap10	0.6666666667	hap2
chr17	2230000	2309999	hap10	1.125	hap2
chr17	2410000	2469999	hap10	0.6666666667	hap2
chr17	2510000	2649999	hap10	0.8571428571	hap2
chr17	2710000	2809999	hap10	0.9	hap2
chr17	3350000	3439999	hap10	1.222222222	hap2
chr18	2760000	2889999	hap10	0.6923076923	hap2
chr18	2900000	2989999	hap10	0.6666666667	hap2
chr18	3090000	3259999	hap10	1.117647059	hap2
chr2	10000	69999	hap10	1.333333333	hap2
chr2	550000	629999	hap10	1	hap2
chr2	2230000	2369999	hap10	1.285714286	hap2
chr2	2380000	2469999	hap10	1.444444444	hap2
chr2	3140000	3199999	hap10	0.5	hap2
chr2	3250000	3359999	hap10	2.090909091	hap2
chr2	3380000	3499999	hap10	1.416666667	hap2
chr2	3520000	3579999	hap10	0.6666666667	hap2
chr2	3590000	3689999	hap10	1.1	hap2
chr2	3700000	3859999	hap10	0.875	hap2
chr2	3870000	3999999	hap10	0.6923076923	hap2
chr2	4010000	4089999	hap10	1.75	hap2
chr2	4150000	4259999	hap10	1.272727273	hap2
chr2	4420000	4579999	hap10	1.0625	hap2
chr2	5180000	5249999	hap10	0.8571428571	hap2
chr2	5270000	5379999	hap10	0.7272727273	hap2
chr2	5410000	5479999	hap10	1	hap2
chr2	5800000	5859999	hap10	1.666666667	hap2
chr2	5870000	5989999	hap10	1.083333333	hap2
chr2	6050000	6189999	hap10	1.214285714	hap2
chr2	6270000	6449999	hap10	0.4444444444	hap2
chr3	1940000	2019999	hap10	1.125	hap2
chr3	2080000	2149999	hap10	0.8571428571	hap2
chr3	2210000	2269999	hap10	1.666666667	hap2
chr3	3060000	3209999	hap10	1.133333333	hap2
chr3	5520000	5589999	hap10	1.714285714	hap2
chr3	5710000	5899999	hap10	1.210526316	hap2
chr3	6330000	6419999	hap10	1.888888889	hap2
chr3	6610000	6699999	hap10	0.8888888889	hap2
chr4	1210000	1369999	hap10	0.625	hap2
chr4	1380000	1549999	hap10	1	hap2
chr4	1730000	1899999	hap10	1.235294118	hap2
chr4	2330000	2449999	hap10	0.8333333333	hap2
chr4	2470000	2529999	hap10	0.6666666667	hap2
chr4	2570000	2749999	hap10	0.7222222222	hap2
chr4	2870000	2939999	hap10	0.7142857143	hap2
chr4	3180000	3309999	hap10	0.3076923077	hap2
chr4	3620000	3679999	hap10	0.5	hap2
chr4	4400000	4459999	hap10	1.666666667	hap2
chr4	4470000	4559999	hap10	1.777777778	hap2
chr4	6360000	6489999	hap10	1.384615385	hap2
chr4	6500000	6559999	hap10	0.3333333333	hap2
chr4	6890000	6959999	hap10	1	hap2
chr4	7070000	7139999	hap10	1.285714286	hap2
chr4	7419999	7519999	hap10	1.0625	hap2
chr4	7530000	7599999	hap10	1.571428571	hap2
chr5	200000	349999	hap10	1.066666667	hap2
chr5	360000	519999	hap10	1.0625	hap2
chr5	580000	689999	hap10	0.9090909091	hap2
chr5	710000	1019999	hap10	0.9677419355	hap2
chr5	1040000	1119999	hap10	1.875	hap2
chr5	1180000	1239999	hap10	0.6666666667	hap2
chr5	1410000	1569999	hap10	1.1875	hap2
chr5	1590000	1659999	hap10	1.714285714	hap2
chr5	1670000	1749999	hap10	1.125	hap2
chr5	1880000	1999999	hap10	1.083333333	hap2
chr5	2010000	2149999	hap10	1	hap2
chr5	2160000	2219999	hap10	1.5	hap2
chr5	2260000	2319999	hap10	0.6666666667	hap2
chr5	2340000	2429999	hap10	1.444444444	hap2
chr5	2550000	2649999	hap10	1.5	hap2
chr5	2739999	2999999	hap10	1.117647059	hap2
chr5	3670000	3789999	hap10	1.75	hap2
chr5	6400000	6489999	hap10	1.777777778	hap2
chr5	6820000	6919999	hap10	1.2	hap2
chr5	7170000	7249999	hap10	2.25	hap2
chr6	10000	69999	hap10	0.5	hap2
chr6	930000	989999	hap10	1.333333333	hap2
chr6	1460000	1529999	hap10	1	hap2
chr6	2470000	2629999	hap10	0.75	hap2
chr6	2780000	3109999	hap10	1	hap2
chr6	3120000	3209999	hap10	0.5555555556	hap2
chr6	3220000	3289999	hap10	1.142857143	hap2
chr6	3430000	3539999	hap10	1.090909091	hap2
chr6	3590000	3679999	hap10	1	hap2
chr7	10000	129999	hap10	0.9166666667	hap2
chr7	690000	769999	hap10	1	hap2
chr7	900000	969999	hap10	0.8571428571	hap2
chr7	980000	1039999	hap10	1.333333333	hap2
chr7	1050000	1129999	hap10	1	hap2
chr7	2330000	2469999	hap10	1.142857143	hap2
chr7	3090000	3169999	hap10	1.25	hap2
chr7	3240000	3399999	hap10	0.875	hap2
chr7	5100000	5179999	hap10	1.875	hap2
chr7	5200000	5309999	hap10	1.909090909	hap2
chr8	510000	569999	hap10	2.5	hap2
chr8	990000	1129999	hap10	1.571428571	hap2
chr8	1160000	1309999	hap10	1.666666667	hap2
chr8	1790000	1879999	hap10	0.6666666667	hap2
chr8	1900000	2029999	hap10	1.076923077	hap2
chr8	2040000	2189999	hap10	1.066666667	hap2
chr8	2220000	2369999	hap10	0.8	hap2
chr8	2380000	2439999	hap10	0.8333333333	hap2
chr8	3680000	3780000	hap10	1.097560976	hap2
chr8	4209999	4289999	hap10	0.4444444444	hap2
chr9	0	169999	hap10	1.058823529	hap2
chr9	190000	309999	hap10	1.666666667	hap2
chr9	320000	439999	hap10	1.25	hap2
chr9	450000	559999	hap10	1	hap2
chr9	570000	630000	hap10	1.2	hap2
chr9	1040000	1129999	hap10	0.8888888889	hap2
chr9	1180000	1249999	hap10	0.7142857143	hap2
chr9	1260000	1399999	hap10	1.214285714	hap2
chr9	1410000	1559999	hap10	0.8	hap2
chr9	1590000	1709999	hap10	1	hap2
chr9	3379999	3479999	hap10	1.052631579	hap2
chr9	3510000	3689999	hap10	0.8333333333	hap2
chr1	4080000	4149999	hap10	1.857142857	hap13
chr1	4550000	4639999	hap10	1.888888889	hap13
chr1	4710000	4789999	hap10	1.625	hap13
chr1	4830000	4899999	hap10	1.714285714	hap13
chr1	4930000	4989999	hap10	2.166666667	hap13
chr1	5530000	5589999	hap10	0.8333333333	hap13
chr1	6379999	6439999	hap10	1.333333333	hap13
chr1	7790000	7849999	hap10	1.166666667	hap13
chr10	3970000	4039999	hap10	2.285714286	hap13
chr10	4190000	4259999	hap10	0.5714285714	hap13
chr11	50000	130000	hap10	1.7	hap13
chr11	5620000	5679999	hap10	1.333333333	hap13
chr12	2019999	2099999	hap10	0.8888888889	hap13
chr12	2850000	2959999	hap10	1.090909091	hap13
chr12	4530000	4599999	hap10	1	hap13
chr13	1919999	2039999	hap10	0.8571428571	hap13
chr15	290000	369999	hap10	3.125	hap13
chr15	2640000	2729999	hap10	2.777777778	hap13
chr16	620000	729999	hap10	1.727272727	hap13
chr16	1590000	1659999	hap10	1.857142857	hap13
chr17	1790000	1859999	hap10	2.571428571	hap13
chr17	1920000	2000000	hap10	1.608695652	hap13
chr17	3030000	3149999	hap10	1.75	hap13
chr17	3220000	3279999	hap10	1	hap13
chr18	2179999	2239999	hap10	1.307692308	hap13
chr18	3270000	3329999	hap10	2.166666667	hap13
chr2	760000	819999	hap10	1.166666667	hap13
chr2	2470000	2549999	hap10	1	hap13
chr2	2590000	2669999	hap10	0.625	hap13
chr2	2710000	2799999	hap10	2.222222222	hap13
chr2	2820000	3030000	hap10	1.25	hap13
chr3	6060000	6119999	hap10	0.8333333333	hap13
chr3	6470000	6579999	hap10	0.7272727273	hap13
chr4	4760000	4879999	hap10	1.833333333	hap13
chr5	4130000	4189999	hap10	2.333333333	hap13
chr5	4210000	4279999	hap10	2.571428571	hap13
chr5	4430000	4529999	hap10	1.6	hap13
chr5	6960000	7069999	hap10	0.8181818182	hap13
chr6	4830000	4979999	hap10	1.2	hap13
chr7	5750000	5809999	hap10	0.8333333333	hap13
chr8	800000	899999	hap10	1	hap13
chr8	4990000	5049999	hap10	0.6666666667	hap13
chr8	5080000	5179999	hap10	1.3	hap13
chr8	5270000	5459999	hap10	0.4736842105	hap13
chr8	5560000	5659999	hap10	1.1	hap13
chr9	2430000	2489999	hap10	3.5	hap13
chr9	2570000	2639999	hap10	1.714285714	hap13
chr9	3760000	3829999	hap10	1.714285714	hap13
chr9	3920000	3979999	hap10	1.5	hap13
chr1	2189999	2239999	hap10	0.6666666667	hap11
chr10	3340000	3399999	hap10	3	hap11
chr10	4130000	4190000	hap10	0.7	hap11
chr10	5089999	5150000	hap10	0.8461538462	hap11
chr13	770000	859999	hap10	1.111111111	hap11
chr13	3620000	3699999	hap10	1.125	hap11
chr14	680000	749999	hap10	1.857142857	hap11
chr14	950000	1000000	hap10	0.8	hap11
chr14	2820000	2870000	hap10	1.375	hap11
chr15	750000	819999	hap10	1.285714286	hap11
chr15	830000	1019999	hap10	1.947368421	hap11
chr15	2010000	2069999	hap10	1.833333333	hap11
chr15	2350000	2469999	hap10	1.666666667	hap11
chr15	3840000	3929999	hap10	1.666666667	hap11
chr16	4050000	4110000	hap10	0.7777777778	hap11
chr17	3470000	3559999	hap10	2	hap11
chr3	240000	319999	hap10	1	hap11
chr4	3780000	3889999	hap10	0.7272727273	hap11
chr5	4529999	4590000	hap10	2.173913043	hap11
chr5	6620000	6689999	hap10	1.571428571	hap11
chr7	1840000	1929999	hap10	0.5555555556	hap11
chr7	5620000	5679999	hap10	2.333333333	hap11
chr9	2680000	2739999	hap10	1.5	hap11
chr1	3620000	3689999	hap10	1.142857143	hap15
chr1	4280000	4409999	hap10	1.615384615	hap15
chr14	780000	849999	hap10	1.857142857	hap15
chr14	870000	939999	hap10	1.428571429	hap15
chr15	510000	569999	hap10	2.166666667	hap15
chr3	3310000	3379999	hap10	1.142857143	hap15
chr5	3789999	3879999	hap10	1	hap15
chr6	1950000	2049999	hap10	1.1	hap15
chr6	2290000	2359999	hap10	1.285714286	hap15
chr9	890000	969999	hap10	1.875	hap15
chr9	2970000	3089999	hap10	1.166666667	hap15
chr9	3100000	3259999	hap10	1.25	hap15
chr12	2770000	2829999	hap10	1.5	hap16
chr15	3079999	3129999	hap10	2.142857143	hap16
chr16	1100000	1199999	hap10	1.3	hap16
chr17	2960000	3019999	hap10	4	hap16
chr18	590000	649999	hap10	1	hap16
chr3	1380000	1439999	hap10	1.166666667	hap16
chr5	3950000	4009999	hap10	1	hap16
chr6	1900000	1950000	hap10	0.375	hap16
chr7	4020000	4089999	hap10	0.8571428571	hap16
chr8	1360000	1430000	hap10	1.181818182	hap16
chr12	3370000	3469999	hap10	1.8	hap17
chr12	3610000	3679999	hap10	1.571428571	hap17
chr12	3730000	3819999	hap10	1.666666667	hap17
chr12	4760000	4829999	hap10	2.142857143	hap17
chr13	2610000	2759999	hap10	1.733333333	hap17
chr13	3340000	3399999	hap10	1.166666667	hap17
chr18	1720000	1819999	hap10	2.9	hap17
chr3	2440000	2509999	hap10	1	hap17
chr4	790000	869999	hap10	1	hap17
chr9	4340000	4459999	hap10	1.25	hap17
chr11	4920000	4979999	hap10	1.666666667	hap18
chr15	1400000	1459999	hap10	1.333333333	hap18
chr3	1850000	1909999	hap10	0.6666666667	hap18
chr5	1790000	1869999	hap10	1.125	hap18
chr10	2320000	2379999	hap10	1.666666667	hap19
chr11	4720000	4790000	hap10	1.75	hap19
chr11	5210000	5269999	hap10	1.333333333	hap19
chr13	3410000	3469999	hap10	2	hap19
chr18	90000	159999	hap10	2.285714286	hap19
chr2	1700000	1760000	hap10	0.8333333333	hap19
chr3	3470000	3539999	hap10	0.8571428571	hap19
chr1	3370000	3429999	hap10	0.1666666667	hap20
chr14	180000	269999	hap10	1.333333333	hap20
chr16	729999	839999	hap10	0.9166666667	hap20
chr3	4930000	4999999	hap10	1.285714286	hap20
chr4	7600000	7679999	hap10	2.25	hap20
chr5	4009999	4059999	hap10	1.142857143	hap20
chr5	4290000	4359999	hap10	0.7142857143	hap20
chr5	6510000	6569999	hap10	0.8333333333	hap20
chr7	1520000	1579999	hap10	2	hap20
chr7	5450000	5509999	hap10	1.666666667	hap20
chr9	5500000	5639999	hap10	1.214285714	hap20
chr13	4210000	4269999	hap10	1.833333333	hap6
chr13	4280000	4339999	hap10	1.333333333	hap6
chr16	3049999	3099999	hap10	2.833333333	hap6
chr17	680000	730000	hap10	1.833333333	hap6
chr2	830000	899999	hap10	1	hap6
chr3	5590000	5649999	hap10	2	hap6
chr6	2400000	2460000	hap10	1.782608696	hap6
chr6	3289999	3339999	hap10	1.166666667	hap6
chr7	1630000	1779999	hap10	1.4	hap6
chr7	3490000	3549999	hap10	2.5	hap6
chr12	4470000	4529999	hap11	1.833333333	hap26
chr8	4050000	4139999	hap11	2.222222222	hap26
chr6	1530000	1619999	hap11	2	hap5
chr16	1650000	1729999	hap11	0.25	hap14
chr18	1170000	1249999	hap11	1	hap14
chr2	1240000	1339999	hap11	0.5	hap14
chr3	2990000	3119999	hap11	1	hap14
chr8	2150000	2209999	hap11	0.5	hap14
chr1	10000	129999	hap11	1.666666667	hap1
chr1	260000	319999	hap11	0.6666666667	hap1
chr1	520000	699999	hap11	1.277777778	hap1
chr1	1170000	1239999	hap11	2.142857143	hap1
chr1	1840000	1899999	hap11	1.333333333	hap1
chr1	3990000	4119999	hap11	0.9230769231	hap1
chr1	5160000	5239999	hap11	2	hap1
chr1	5490000	5569999	hap11	1.5	hap1
chr1	6320000	6409999	hap11	2.444444444	hap1
chr1	7340000	7459999	hap11	1.416666667	hap1
chr10	170000	289999	hap11	1.583333333	hap1
chr10	900000	969999	hap11	1.142857143	hap1
chr10	1630000	1699999	hap11	2	hap1
chr10	2530000	2609999	hap11	1.875	hap1
chr10	2780000	2849999	hap11	1.428571429	hap1
chr11	180000	349999	hap11	0.5882352941	hap1
chr11	360000	419999	hap11	1	hap1
chr11	440000	529999	hap11	1.555555556	hap1
chr11	2270000	2449999	hap11	1.5	hap1
chr11	2850000	2939999	hap11	1.666666667	hap1
chr11	3390000	3459999	hap11	0.8571428571	hap1
chr12	180000	239999	hap11	0.8333333333	hap1
chr12	670000	729999	hap11	2.666666667	hap1
chr12	1120000	1229999	hap11	2.090909091	hap1
chr12	1370000	1469999	hap11	1.7	hap1
chr12	1620000	1689999	hap11	0.7142857143	hap1
chr12	3120000	3239999	hap11	1.333333333	hap1
chr12	3390000	3469999	hap11	2	hap1
chr12	3720000	3819999	hap11	1.4	hap1
chr13	250000	339999	hap11	1.333333333	hap1
chr13	1620000	1699999	hap11	1	hap1
chr13	2640000	2799999	hap11	1.8125	hap1
chr13	2810000	2889999	hap11	1.125	hap1
chr13	2910000	3029999	hap11	0.8333333333	hap1
chr13	3040000	3169999	hap11	1	hap1
chr13	3280000	3339999	hap11	2	hap1
chr13	3500000	3569999	hap11	0.8571428571	hap1
chr13	3970000	4099999	hap11	1.384615385	hap1
chr13	4200000	4279999	hap11	1	hap1
chr14	2330000	2479999	hap11	0.8	hap1
